image_path,class_label,split,width,height,brightness
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (324)_8.jpg,Abnormal_Sperm,train,232,155,156.1010103819058
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (325)_2.jpg,Abnormal_Sperm,train,187,161,115.76177190243686
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (325)_3.jpg,Abnormal_Sperm,train,187,161,97.48830283101383
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (326)_11.jpg,Abnormal_Sperm,train,153,189,186.3533446300331
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (326)_4.jpg,Abnormal_Sperm,train,153,189,106.34117185969038
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (326)_7.jpg,Abnormal_Sperm,train,153,189,121.69933487798411
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (327)_4.jpg,Abnormal_Sperm,train,231,158,89.35359015105851
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (327)_9.jpg,Abnormal_Sperm,train,231,158,170.10746707582152
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (328)_2.jpg,Abnormal_Sperm,train,169,195,123.58571789814394
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (328)_7.jpg,Abnormal_Sperm,train,169,195,112.07008547008547
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (328)_9.jpg,Abnormal_Sperm,train,169,195,172.25670358569766
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (33)_9.jpg,Abnormal_Sperm,train,187,201,172.9896506770958
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (332)_7.jpg,Abnormal_Sperm,train,182,160,98.73126144688645
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (333)_12.jpg,Abnormal_Sperm,train,204,164,105.6814422923641
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (335)_9.jpg,Abnormal_Sperm,train,169,174,173.95132512639145
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (337)_3.jpg,Abnormal_Sperm,train,158,191,107.3875118739921
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (338)_10.jpg,Abnormal_Sperm,train,146,190,108.9413962989666
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (338)_9.jpg,Abnormal_Sperm,train,146,190,174.3747176159577
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (34)_1.jpg,Abnormal_Sperm,train,188,162,98.69870195254356
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (34)_8.jpg,Abnormal_Sperm,train,188,162,159.16460905349794
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (341)_10.jpg,Abnormal_Sperm,train,173,167,98.54536014675851
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (341)_9.jpg,Abnormal_Sperm,train,173,167,173.42302677881233
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (342)_1.jpg,Abnormal_Sperm,train,213,192,99.07724471830986
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (342)_8.jpg,Abnormal_Sperm,train,213,192,159.4530353416797
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (343)_10.jpg,Abnormal_Sperm,train,153,186,99.29384824419613
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (344)_1.jpg,Abnormal_Sperm,train,157,223,103.40812887378253
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (344)_2.jpg,Abnormal_Sperm,train,157,223,117.18339950301333
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (346)_7.jpg,Abnormal_Sperm,train,160,193,111.78645293609672
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (347)_11.jpg,Abnormal_Sperm,train,202,158,208.06530684714042
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (347)_4.jpg,Abnormal_Sperm,train,202,158,83.8386180390191
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (347)_7.jpg,Abnormal_Sperm,train,202,158,98.03342106362535
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (35)_8.jpg,Abnormal_Sperm,train,158,169,160.09308915686714
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (350)_8.jpg,Abnormal_Sperm,train,184,193,160.04035255688217
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (352)_4.jpg,Abnormal_Sperm,train,183,192,90.34618814511232
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (354)_10.jpg,Abnormal_Sperm,train,198,150,98.71536475869809
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (354)_12.jpg,Abnormal_Sperm,train,198,150,98.71536475869809
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (355)_2.jpg,Abnormal_Sperm,train,200,154,113.78406926406926
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (356)_7.jpg,Abnormal_Sperm,train,206,148,101.8403634216741
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (357)_8.jpg,Abnormal_Sperm,train,205,166,159.30706239592516
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (358)_12.jpg,Abnormal_Sperm,train,162,180,92.3674325560128
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (36)_7.jpg,Abnormal_Sperm,train,202,159,99.93598605143534
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (361)_2.jpg,Abnormal_Sperm,train,178,158,106.20769923671361
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (363)_8.jpg,Abnormal_Sperm,train,196,177,158.91788692878282
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (364)_12.jpg,Abnormal_Sperm,train,164,183,95.05534452885513
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (364)_2.jpg,Abnormal_Sperm,train,164,183,101.06501843706961
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (365)_1.jpg,Abnormal_Sperm,train,219,161,99.26822466131578
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (365)_9.jpg,Abnormal_Sperm,train,219,161,171.1906274520926
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (367)_4.jpg,Abnormal_Sperm,train,174,188,93.58442365696584
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (369)_1.jpg,Abnormal_Sperm,train,171,211,109.44270761157766
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (369)_12.jpg,Abnormal_Sperm,train,171,211,109.44270761157766
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (369)_7.jpg,Abnormal_Sperm,train,171,211,115.50321036926175
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (37)_10.jpg,Abnormal_Sperm,train,185,175,105.48023680823681
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (37)_7.jpg,Abnormal_Sperm,train,185,175,111.27468725868727
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (370)_2.jpg,Abnormal_Sperm,train,198,155,111.42094058868253
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (372)_4.jpg,Abnormal_Sperm,train,212,154,95.43669852160419
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (372)_9.jpg,Abnormal_Sperm,train,212,154,172.1730070244221
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (374)_12.jpg,Abnormal_Sperm,train,165,208,100.83682983682984
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (377)_12.jpg,Abnormal_Sperm,train,190,151,108.71018938073661
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (377)_7.jpg,Abnormal_Sperm,train,190,151,114.8803299639828
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (378)_1.jpg,Abnormal_Sperm,train,193,149,101.87272664047015
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (378)_11.jpg,Abnormal_Sperm,train,193,149,200.30568789048465
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (379)_11.jpg,Abnormal_Sperm,train,190,151,209.2719762983618
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (379)_4.jpg,Abnormal_Sperm,train,190,151,82.11996049726966
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (38)_3.jpg,Abnormal_Sperm,train,196,166,108.05510818785345
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (38)_9.jpg,Abnormal_Sperm,train,196,166,177.23158962380134
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (380)_12.jpg,Abnormal_Sperm,train,161,209,92.85019861907733
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (380)_2.jpg,Abnormal_Sperm,train,161,209,115.36931260958721
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (381)_4.jpg,Abnormal_Sperm,train,188,151,88.81425250105679
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (382)_1.jpg,Abnormal_Sperm,train,209,157,99.30908481394569
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (383)_11.jpg,Abnormal_Sperm,train,180,144,212.8858024691358
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (384)_1.jpg,Abnormal_Sperm,train,154,186,111.04747940231812
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (384)_12.jpg,Abnormal_Sperm,train,154,186,111.04747940231812
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (385)_12.jpg,Abnormal_Sperm,train,183,180,105.44724752074478
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (386)_11.jpg,Abnormal_Sperm,train,193,183,167.4020970771162
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (386)_8.jpg,Abnormal_Sperm,train,193,183,143.8614909821909
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (387)_7.jpg,Abnormal_Sperm,train,185,169,122.46630417399648
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (388)_1.jpg,Abnormal_Sperm,train,167,220,112.31712937760842
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (388)_2.jpg,Abnormal_Sperm,train,167,220,140.68791507893303
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (39)_1.jpg,Abnormal_Sperm,train,147,175,91.7080012957564
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (39)_8.jpg,Abnormal_Sperm,train,147,175,160.2712277291869
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (391)_1.jpg,Abnormal_Sperm,train,183,148,82.26579038054447
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (391)_12.jpg,Abnormal_Sperm,train,183,148,82.26579038054447
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (393)_11.jpg,Abnormal_Sperm,train,158,185,195.38617858364694
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (393)_12.jpg,Abnormal_Sperm,train,158,185,106.68818565400844
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (396)_3.jpg,Abnormal_Sperm,train,172,170,99.91906064751483
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (396)_7.jpg,Abnormal_Sperm,train,172,170,105.14468764249887
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (397)_12.jpg,Abnormal_Sperm,train,202,182,100.69933449388895
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (397)_7.jpg,Abnormal_Sperm,train,202,182,105.76175969245276
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (397)_9.jpg,Abnormal_Sperm,train,202,182,172.57226272077756
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (399)_10.jpg,Abnormal_Sperm,train,165,196,113.88336425479282
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (4)_3.jpg,Abnormal_Sperm,train,151,159,97.52422008413511
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (400)_10.jpg,Abnormal_Sperm,train,205,190,84.99333333333334
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (400)_2.jpg,Abnormal_Sperm,train,205,190,120.72723149336757
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (400)_9.jpg,Abnormal_Sperm,train,205,190,166.57448010269576
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (401)_7.jpg,Abnormal_Sperm,train,189,153,91.49591359177415
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (401)_9.jpg,Abnormal_Sperm,train,189,153,166.04663923182443
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (402)_3.jpg,Abnormal_Sperm,train,208,146,93.02602520196699
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (405)_9.jpg,Abnormal_Sperm,train,185,150,170.3460900900901
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (406)_11.jpg,Abnormal_Sperm,train,172,186,211.58115570559306
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (406)_3.jpg,Abnormal_Sperm,train,172,186,86.85603692589814
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (406)_4.jpg,Abnormal_Sperm,train,172,186,79.11619571559557
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (406)_7.jpg,Abnormal_Sperm,train,172,186,93.60622447278486
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (409)_12.jpg,Abnormal_Sperm,train,163,171,80.67342350422751
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (410)_12.jpg,Abnormal_Sperm,train,188,166,95.61372084081005
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (411)_1.jpg,Abnormal_Sperm,train,153,196,80.22754657418523
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (411)_4.jpg,Abnormal_Sperm,train,153,196,71.81783824640968
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (411)_8.jpg,Abnormal_Sperm,train,153,196,163.25352363167488
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (413)_10.jpg,Abnormal_Sperm,train,196,160,78.97834821428572
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (414)_3.jpg,Abnormal_Sperm,train,194,194,108.72009069330782
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (416)_3.jpg,Abnormal_Sperm,train,180,174,98.57189229459344
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (416)_9.jpg,Abnormal_Sperm,train,180,174,168.8257662835249
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (417)_3.jpg,Abnormal_Sperm,train,187,151,75.4648510819138
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (418)_1.jpg,Abnormal_Sperm,train,182,171,85.5888117730223
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (418)_2.jpg,Abnormal_Sperm,train,182,171,103.43102414155045
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (419)_11.jpg,Abnormal_Sperm,train,206,157,211.79163317049037
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (419)_7.jpg,Abnormal_Sperm,train,206,157,90.24588254694618
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (42)_1.jpg,Abnormal_Sperm,train,168,179,95.95796754455972
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (420)_3.jpg,Abnormal_Sperm,train,204,170,102.68877354863514
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (421)_11.jpg,Abnormal_Sperm,train,203,155,202.10869219767997
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (421)_12.jpg,Abnormal_Sperm,train,203,155,98.53940357010435
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (422)_1.jpg,Abnormal_Sperm,train,184,207,84.48191906462228
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (423)_12.jpg,Abnormal_Sperm,train,149,197,100.75757162811297
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (424)_10.jpg,Abnormal_Sperm,train,204,161,91.20947509438558
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (424)_2.jpg,Abnormal_Sperm,train,204,161,118.85042422766207
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (424)_8.jpg,Abnormal_Sperm,train,204,161,159.57144886940284
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (427)_12.jpg,Abnormal_Sperm,train,156,186,100.44243405936955
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (427)_4.jpg,Abnormal_Sperm,train,156,186,93.42469671905155
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (428)_7.jpg,Abnormal_Sperm,train,172,153,84.67430460556315
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (43)_10.jpg,Abnormal_Sperm,train,202,105,98.18921892189219
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (430)_4.jpg,Abnormal_Sperm,train,185,158,89.31482495153381
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (431)_12.jpg,Abnormal_Sperm,train,201,153,92.84642148733457
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (432)_1.jpg,Abnormal_Sperm,train,184,186,99.47480325697366
O:\O drive\AI\my project\medical image projects\Sperm Morphology Colorized\Dataset\archive (1)\dataset\train\Abnormal_Sperm\Abnormal_Sperm (434)_3.jpg,Abnormal_Sperm,train,181,153,80.32289748311848
